datetime_utc,Solar_MW,WindOnshore_MW,TotalRES_MW,datetime_athens,hour_of_day,month,day_of_week,is_weekend,windspeed_greece_weighted_ms,windspeed_greece_simple_ms,irradiance_Wm2,windspeed_ms,temperature_C,cloudcover_pct,cloudcover_low_pct,cloudcover_mid_pct,cloudcover_high_pct,price_EURperMWh,is_negative_price,price_rolling24h
2024-06-11 15:00:00+00:00,1830.0,777.0,2607.0,2024-06-11 18:00:00+03:00,15,6,1,0,4.3285,4.438000000000001,535.0,3.52,32.8,3,0,0,3,95.78,0,88.95458333333335
2024-06-11 16:00:00+00:00,681.0,685.0,1366.0,2024-06-11 19:00:00+03:00,16,6,1,0,4.053000000000001,4.28,343.0,2.95,30.7,1,0,0,1,117.5,0,89.26666666666667
2024-06-11 17:00:00+00:00,110.0,595.0,705.0,2024-06-11 20:00:00+03:00,17,6,1,0,3.1855,3.496,156.0,2.08,30.3,0,0,0,0,159.84,0,90.92625
2024-06-11 18:00:00+00:00,0.0,571.0,571.0,2024-06-11 21:00:00+03:00,18,6,1,0,3.3265000000000007,3.408,23.0,1.41,29.9,0,0,0,0,199.55,0,92.37166666666667
2024-06-11 19:00:00+00:00,0.0,558.0,558.0,2024-06-11 22:00:00+03:00,19,6,1,0,3.608,3.508,0.0,1.22,29.5,0,0,0,0,179.97,0,94.74416666666666
2024-06-11 20:00:00+00:00,0.0,552.0,552.0,2024-06-11 23:00:00+03:00,20,6,1,0,4.035500000000001,3.9,0.0,1.8,29.0,0,0,0,0,134.44,0,95.67083333333333
2024-06-11 21:00:00+00:00,0.0,483.0,483.0,2024-06-12 00:00:00+03:00,21,6,1,0,3.9495,3.778,0.0,1.49,28.1,0,0,0,0,96.58,0,95.61
2024-06-11 22:00:00+00:00,0.0,453.0,453.0,2024-06-12 01:00:00+03:00,22,6,1,0,4.079,3.878,0.0,0.91,29.0,0,0,0,0,92.7,0,95.89333333333333
2024-06-11 23:00:00+00:00,0.0,451.0,451.0,2024-06-12 02:00:00+03:00,23,6,1,0,4.05,3.826000000000001,0.0,1.1,28.4,0,0,0,0,89.74,0,96.28625
2024-06-12 00:00:00+00:00,0.0,461.0,461.0,2024-06-12 03:00:00+03:00,0,6,2,0,3.7385,3.54,0.0,1.03,28.5,0,0,0,0,84.29,0,96.98708333333333
2024-06-12 01:00:00+00:00,0.0,458.0,458.0,2024-06-12 04:00:00+03:00,1,6,2,0,2.972,2.892,0.0,1.32,28.2,0,0,0,0,89.64,0,97.82583333333334
2024-06-12 02:00:00+00:00,0.0,426.0,426.0,2024-06-12 05:00:00+03:00,2,6,2,0,2.5325,2.498,0.0,0.81,29.0,11,0,0,11,87.99,0,98.66791666666666
2024-06-12 03:00:00+00:00,123.0,461.0,584.0,2024-06-12 06:00:00+03:00,3,6,2,0,2.3824999999999994,2.368,0.0,0.81,28.6,0,0,0,0,94.93,0,99.51708333333333
2024-06-12 04:00:00+00:00,742.0,516.0,1258.0,2024-06-12 07:00:00+03:00,4,6,2,0,2.5645,2.57,38.0,0.98,28.8,0,0,0,0,129.23,0,101.05874999999999
2024-06-12 05:00:00+00:00,1930.0,502.0,2432.0,2024-06-12 08:00:00+03:00,5,6,2,0,3.004,2.922,188.0,0.41,29.1,0,0,0,0,133.88,0,102.22333333333334
2024-06-12 06:00:00+00:00,3155.0,600.0,3755.0,2024-06-12 09:00:00+03:00,6,6,2,0,2.6660000000000004,2.506,380.0,0.71,30.4,0,0,0,0,111.65,0,102.74041666666666
2024-06-12 07:00:00+00:00,4007.0,877.0,4884.0,2024-06-12 10:00:00+03:00,7,6,2,0,2.943,2.722,570.0,0.72,32.0,0,0,0,0,81.72,0,102.60666666666667
2024-06-12 08:00:00+00:00,4316.0,943.0,5259.0,2024-06-12 11:00:00+03:00,8,6,2,0,3.6275,3.336,738.0,2.2,33.3,0,0,0,0,68.01,0,102.68875000000001
2024-06-12 09:00:00+00:00,4412.0,872.0,5284.0,2024-06-12 12:00:00+03:00,9,6,2,0,3.978,3.514,869.0,1.93,34.3,0,0,0,0,73.0,0,102.89291666666666
2024-06-12 10:00:00+00:00,4569.0,786.0,5355.0,2024-06-12 13:00:00+03:00,10,6,2,0,3.953,3.794,948.0,2.77,36.1,0,0,0,0,75.01,0,103.19041666666665
2024-06-12 11:00:00+00:00,4353.0,783.0,5136.0,2024-06-12 14:00:00+03:00,11,6,2,0,4.143000000000001,4.09,969.0,3.36,36.1,0,0,0,0,65.12,0,103.44083333333333
2024-06-12 12:00:00+00:00,4190.0,814.0,5004.0,2024-06-12 15:00:00+03:00,12,6,2,0,4.618,4.608,932.0,3.05,35.3,0,0,0,0,84.33,0,104.39208333333333
2024-06-12 13:00:00+00:00,3316.0,1046.0,4362.0,2024-06-12 16:00:00+03:00,13,6,2,0,5.1565,5.4,806.0,3.02,36.2,93,3,0,93,91.25,0,105.01291666666667
2024-06-12 14:00:00+00:00,2383.0,1142.0,3525.0,2024-06-12 17:00:00+03:00,14,6,2,0,5.4925,5.648,616.0,2.38,34.3,37,0,1,36,117.5,0,106.40208333333334
2024-06-12 15:00:00+00:00,1492.0,1215.0,2707.0,2024-06-12 18:00:00+03:00,15,6,2,0,5.0845,5.154,449.0,1.63,34.2,45,0,1,45,149.55,0,108.6425
2024-06-12 16:00:00+00:00,653.0,1297.0,1950.0,2024-06-12 19:00:00+03:00,16,6,2,0,3.891000000000001,3.856,323.0,2.48,32.5,78,0,4,77,134.48,0,109.34999999999998
2024-06-12 17:00:00+00:00,108.0,1422.0,1530.0,2024-06-12 20:00:00+03:00,17,6,2,0,4.224,4.023999999999999,150.0,0.45,32.0,35,0,0,35,173.4,0,109.915
2024-06-12 18:00:00+00:00,0.0,1456.0,1456.0,2024-06-12 21:00:00+03:00,18,6,2,0,3.5925,3.438,22.0,1.13,32.1,100,0,0,100,209.49,0,110.32916666666667
2024-06-12 19:00:00+00:00,0.0,1312.0,1312.0,2024-06-12 22:00:00+03:00,19,6,2,0,4.144,3.912,0.0,1.22,31.8,93,0,0,93,165.0,0,109.70541666666668
2024-06-12 20:00:00+00:00,0.0,1181.0,1181.0,2024-06-12 23:00:00+03:00,20,6,2,0,4.0205,3.716,0.0,1.24,31.1,100,0,12,100,136.07,0,109.77333333333333
2024-06-12 21:00:00+00:00,0.0,1112.0,1112.0,2024-06-13 00:00:00+03:00,21,6,2,0,3.616,3.332,0.0,0.89,31.5,100,0,8,100,105.69,0,110.15291666666667
2024-06-12 22:00:00+00:00,0.0,1045.0,1045.0,2024-06-13 01:00:00+03:00,22,6,2,0,3.3025,3.2,0.0,1.61,30.9,100,0,13,100,97.85,0,110.36749999999999
2024-06-12 23:00:00+00:00,0.0,1001.0,1001.0,2024-06-13 02:00:00+03:00,23,6,2,0,4.005,3.932,0.0,1.0,31.5,100,0,27,100,95.16,0,110.59333333333335
2024-06-13 00:00:00+00:00,0.0,992.0,992.0,2024-06-13 03:00:00+03:00,0,6,3,0,3.7885,3.794000000000001,0.0,1.1,31.6,100,0,9,100,93.56,0,110.97958333333334
2024-06-13 01:00:00+00:00,0.0,884.0,884.0,2024-06-13 04:00:00+03:00,1,6,3,0,3.2515,3.286,0.0,0.92,31.1,98,0,0,98,91.32,0,111.04958333333332
2024-06-13 02:00:00+00:00,0.0,844.0,844.0,2024-06-13 05:00:00+03:00,2,6,3,0,2.657,2.5540000000000003,0.0,2.13,28.6,100,0,0,100,87.63,0,111.03458333333333
2024-06-13 03:00:00+00:00,100.0,806.0,906.0,2024-06-13 06:00:00+03:00,3,6,3,0,3.117,2.8760000000000003,0.0,0.78,32.2,100,0,0,100,94.73,0,111.02624999999999
2024-06-13 04:00:00+00:00,547.0,883.0,1430.0,2024-06-13 07:00:00+03:00,4,6,3,0,3.133,3.0480000000000005,28.0,1.12,30.9,99,0,0,99,115.54,0,110.45583333333333
2024-06-13 05:00:00+00:00,1210.0,920.0,2130.0,2024-06-13 08:00:00+03:00,5,6,3,0,3.6755,3.492,129.0,0.71,32.2,100,0,0,100,126.24,0,110.1375
2024-06-13 06:00:00+00:00,2189.0,778.0,2967.0,2024-06-13 09:00:00+03:00,6,6,3,0,2.6845,2.7,288.0,0.0,33.6,98,0,0,98,98.63,0,109.59500000000001
2024-06-13 07:00:00+00:00,3224.0,559.0,3783.0,2024-06-13 10:00:00+03:00,7,6,3,0,3.3965000000000005,3.1420000000000003,544.0,1.8,35.5,98,0,28,97,87.21,0,109.82375
2024-06-13 08:00:00+00:00,3812.0,528.0,4340.0,2024-06-13 11:00:00+03:00,8,6,3,0,4.3015,3.726,663.0,1.96,37.1,68,0,0,68,79.39,0,110.29791666666667
2024-06-13 09:00:00+00:00,3737.0,620.0,4357.0,2024-06-13 12:00:00+03:00,9,6,3,0,3.579,3.166,792.0,3.14,39.3,100,0,0,100,72.07,0,110.25916666666666
2024-06-13 10:00:00+00:00,3482.0,798.0,4280.0,2024-06-13 13:00:00+03:00,10,6,3,0,4.0405,3.8819999999999992,673.0,4.53,39.8,51,0,3,50,72.99,0,110.17500000000001
2024-06-13 11:00:00+00:00,3025.0,1073.0,4098.0,2024-06-13 14:00:00+03:00,11,6,3,0,4.7635000000000005,4.497999999999999,884.0,5.91,39.5,98,0,9,98,75.09,0,110.59041666666667
2024-06-13 12:00:00+00:00,2686.0,1040.0,3726.0,2024-06-13 15:00:00+03:00,12,6,3,0,5.1535,5.337999999999999,693.0,4.65,39.7,100,0,5,100,84.12,0,110.58166666666666
2024-06-13 13:00:00+00:00,1969.0,808.0,2777.0,2024-06-13 16:00:00+03:00,13,6,3,0,4.4605,3.906,351.0,3.47,37.7,95,0,40,92,86.14,0,110.36874999999999
2024-06-13 14:00:00+00:00,1347.0,695.0,2042.0,2024-06-13 17:00:00+03:00,14,6,3,0,4.7595,4.2780000000000005,409.0,3.64,37.5,88,0,37,82,94.62,0,109.41541666666666
2024-06-13 15:00:00+00:00,869.0,760.0,1629.0,2024-06-13 18:00:00+03:00,15,6,3,0,3.35,3.046,374.0,3.47,37.0,100,0,57,100,98.93,0,107.30625000000002
2024-06-13 16:00:00+00:00,498.0,773.0,1271.0,2024-06-13 19:00:00+03:00,16,6,3,0,4.1555,3.638,176.0,2.82,35.7,100,0,1,100,135.81,0,107.36166666666668
2024-06-13 17:00:00+00:00,72.0,706.0,778.0,2024-06-13 20:00:00+03:00,17,6,3,0,3.4600000000000004,3.144,84.0,1.24,35.5,100,0,3,100,173.43,0,107.36291666666666
2024-06-13 18:00:00+00:00,0.0,732.0,732.0,2024-06-13 21:00:00+03:00,18,6,3,0,3.4965,3.2059999999999995,12.0,1.32,35.3,84,0,0,84,209.52,0,107.36416666666666
2024-06-13 19:00:00+00:00,0.0,858.0,858.0,2024-06-13 22:00:00+03:00,19,6,3,0,4.135999999999999,3.754,0.0,0.91,36.0,18,0,2,18,171.78,0,107.64666666666666
2024-06-13 20:00:00+00:00,0.0,915.0,915.0,2024-06-13 23:00:00+03:00,20,6,3,0,3.5830000000000006,3.626,0.0,1.53,32.7,72,0,0,72,107.1,0,106.43958333333335
2024-06-13 21:00:00+00:00,0.0,961.0,961.0,2024-06-14 00:00:00+03:00,21,6,3,0,3.0929999999999995,3.2379999999999995,0.0,1.41,30.2,83,0,4,82,89.99,0,105.78541666666666
2024-06-13 22:00:00+00:00,0.0,1012.0,1012.0,2024-06-14 01:00:00+03:00,22,6,3,0,3.319,3.512,0.0,1.46,29.4,60,0,2,59,91.0,0,105.5
2024-06-13 23:00:00+00:00,0.0,1153.0,1153.0,2024-06-14 02:00:00+03:00,23,6,3,0,3.489,3.4160000000000004,0.0,1.34,28.5,17,0,9,8,77.53,0,104.76541666666667
2024-06-14 00:00:00+00:00,0.0,1118.0,1118.0,2024-06-14 03:00:00+03:00,0,6,4,0,2.5395000000000003,2.444,0.0,1.75,27.5,6,0,1,6,84.58,0,104.39125
2024-06-14 01:00:00+00:00,0.0,1075.0,1075.0,2024-06-14 04:00:00+03:00,1,6,4,0,2.7865,2.698,0.0,0.85,29.0,6,0,1,5,77.25,0,103.80499999999999
2024-06-14 02:00:00+00:00,0.0,1238.0,1238.0,2024-06-14 05:00:00+03:00,2,6,4,0,2.467,2.262,0.0,2.0,25.9,31,0,0,31,63.05,0,102.78083333333335
2024-06-14 03:00:00+00:00,113.0,1409.0,1522.0,2024-06-14 06:00:00+03:00,3,6,4,0,2.918,2.758,0.0,2.02,25.5,42,0,1,41,65.98,0,101.58291666666668
2024-06-14 04:00:00+00:00,663.0,1649.0,2312.0,2024-06-14 07:00:00+03:00,4,6,4,0,3.073,2.6860000000000004,37.0,1.02,26.6,79,0,33,68,92.0,0,100.60208333333334
2024-06-14 05:00:00+00:00,1641.0,1757.0,3398.0,2024-06-14 08:00:00+03:00,5,6,4,0,4.168,3.748,150.0,1.33,27.9,31,0,7,30,94.14,0,99.26458333333333
2024-06-14 06:00:00+00:00,2798.0,1877.0,4675.0,2024-06-14 09:00:00+03:00,6,6,4,0,4.014,3.704,350.0,1.8,29.5,25,0,1,24,91.98,0,98.9875
2024-06-14 07:00:00+00:00,3906.0,1876.0,5782.0,2024-06-14 10:00:00+03:00,7,6,4,0,5.626499999999999,5.358,556.0,3.57,31.1,100,0,0,100,76.69,0,98.54916666666668
2024-06-14 08:00:00+00:00,4498.0,1784.0,6282.0,2024-06-14 11:00:00+03:00,8,6,4,0,5.544499999999999,5.242,641.0,5.01,34.3,99,0,0,99,67.44,0,98.05125
2024-06-14 09:00:00+00:00,4820.0,1841.0,6661.0,2024-06-14 12:00:00+03:00,9,6,4,0,5.807999999999999,6.01,723.0,5.98,34.3,100,0,0,100,63.95,0,97.71291666666667
2024-06-14 10:00:00+00:00,5297.0,1917.0,7214.0,2024-06-14 13:00:00+03:00,10,6,4,0,5.8495,6.186,747.0,6.48,34.5,100,0,0,100,65.88,0,97.41666666666667
2024-06-14 11:00:00+00:00,5281.0,1860.0,7141.0,2024-06-14 14:00:00+03:00,11,6,4,0,5.884500000000001,6.182,836.0,6.26,35.8,91,0,0,91,50.27,0,96.3825
2024-06-14 12:00:00+00:00,4826.0,1860.0,6686.0,2024-06-14 15:00:00+03:00,12,6,4,0,6.387999999999999,6.354,931.0,6.36,36.2,25,0,0,25,43.17,0,94.67625
2024-06-14 13:00:00+00:00,4185.0,1750.0,5935.0,2024-06-14 16:00:00+03:00,13,6,4,0,6.164999999999999,6.222,809.0,5.81,36.2,86,0,0,86,66.79,0,93.87
2024-06-14 14:00:00+00:00,3242.0,1577.0,4819.0,2024-06-14 17:00:00+03:00,14,6,4,0,5.531,5.867999999999999,702.0,6.23,36.2,22,0,0,22,59.12,0,92.39083333333333
2024-06-14 15:00:00+00:00,1944.0,1447.0,3391.0,2024-06-14 18:00:00+03:00,15,6,4,0,5.328500000000001,5.678,550.0,5.61,36.2,1,0,0,1,77.49,0,91.49749999999999
2024-06-14 16:00:00+00:00,685.0,1398.0,2083.0,2024-06-14 19:00:00+03:00,16,6,4,0,6.017,6.174,356.0,2.2,35.2,0,0,0,0,93.36,0,89.72874999999999
2024-06-14 17:00:00+00:00,118.0,1220.0,1338.0,2024-06-14 20:00:00+03:00,17,6,4,0,6.839,6.878,162.0,4.4,31.8,0,0,0,0,133.32,0,88.0575
2024-06-14 18:00:00+00:00,0.0,1070.0,1070.0,2024-06-14 21:00:00+03:00,18,6,4,0,6.804,6.886,24.0,3.47,28.4,0,0,0,0,140.78,0,85.19333333333334
2024-06-14 19:00:00+00:00,0.0,969.0,969.0,2024-06-14 22:00:00+03:00,19,6,4,0,6.347499999999999,6.562,0.0,2.56,27.8,0,0,0,0,111.7,0,82.69000000000001
2024-06-14 20:00:00+00:00,0.0,934.0,934.0,2024-06-14 23:00:00+03:00,20,6,4,0,5.309000000000001,5.508,0.0,2.21,27.7,0,0,0,0,90.59,0,82.00208333333333
2024-06-14 21:00:00+00:00,0.0,928.0,928.0,2024-06-15 00:00:00+03:00,21,6,4,0,4.8045,5.026000000000001,0.0,1.49,26.9,0,0,0,0,86.51,0,81.85708333333334
2024-06-14 22:00:00+00:00,0.0,952.0,952.0,2024-06-15 01:00:00+03:00,22,6,4,0,4.756,5.144,0.0,1.5,25.8,0,0,0,0,94.61,0,82.00750000000001
2024-06-14 23:00:00+00:00,0.0,1011.0,1011.0,2024-06-15 02:00:00+03:00,23,6,4,0,5.209499999999999,5.492,0.0,2.2,25.1,1,0,0,1,92.2,0,82.61874999999999
2024-06-15 00:00:00+00:00,0.0,1013.0,1013.0,2024-06-15 03:00:00+03:00,0,6,5,1,5.447,5.720000000000001,0.0,2.06,24.4,0,0,0,0,92.61,0,82.95333333333333
2024-06-15 01:00:00+00:00,0.0,1080.0,1080.0,2024-06-15 04:00:00+03:00,1,6,5,1,5.787000000000001,5.982,0.0,1.97,24.4,0,0,0,0,91.59,0,83.55083333333333
2024-06-15 02:00:00+00:00,0.0,1124.0,1124.0,2024-06-15 05:00:00+03:00,2,6,5,1,5.711,5.904,0.0,1.98,23.6,0,0,0,0,91.04,0,84.71708333333333
2024-06-15 03:00:00+00:00,101.0,1095.0,1196.0,2024-06-15 06:00:00+03:00,3,6,5,1,5.6895,5.828,0.0,2.34,23.4,0,0,0,0,83.87,0,85.46249999999999
2024-06-15 04:00:00+00:00,706.0,998.0,1704.0,2024-06-15 07:00:00+03:00,4,6,5,1,5.7875000000000005,5.898000000000001,37.0,2.76,24.2,0,0,0,0,93.76,0,85.53583333333334
2024-06-15 05:00:00+00:00,2012.0,861.0,2873.0,2024-06-15 08:00:00+03:00,5,6,5,1,4.902,5.12,183.0,3.36,25.4,0,0,0,0,92.0,0,85.44666666666666
2024-06-15 06:00:00+00:00,3348.0,636.0,3984.0,2024-06-15 09:00:00+03:00,6,6,5,1,4.5265,4.644,373.0,2.97,26.9,0,0,0,0,70.01,0,84.53125
2024-06-15 07:00:00+00:00,4356.0,475.0,4831.0,2024-06-15 10:00:00+03:00,7,6,5,1,4.2145,4.228,562.0,1.77,28.1,2,2,0,0,79.65,0,84.65458333333333
2024-06-15 08:00:00+00:00,5083.0,329.0,5412.0,2024-06-15 11:00:00+03:00,8,6,5,1,3.774000000000001,3.53,720.0,0.36,29.4,9,9,3,0,60.0,0,84.34458333333335
2024-06-15 09:00:00+00:00,5465.0,298.0,5763.0,2024-06-15 12:00:00+03:00,9,6,5,1,3.5430000000000006,3.372,835.0,1.72,30.8,27,10,27,0,60.0,0,84.18
2024-06-15 10:00:00+00:00,5594.0,326.0,5920.0,2024-06-15 13:00:00+03:00,10,6,5,1,3.8235,4.016,887.0,4.97,31.7,53,1,53,0,114.11,0,86.18958333333335
2024-06-15 11:00:00+00:00,5383.0,395.0,5778.0,2024-06-15 14:00:00+03:00,11,6,5,1,4.3045,4.626,837.0,5.87,30.9,25,0,25,0,114.04,0,88.84666666666668
2024-06-15 12:00:00+00:00,4688.0,339.0,5027.0,2024-06-15 15:00:00+03:00,12,6,5,1,4.6795,4.984,823.0,4.81,30.7,55,1,55,0,114.1,0,91.80208333333333
2024-06-15 13:00:00+00:00,4179.0,457.0,4636.0,2024-06-15 16:00:00+03:00,13,6,5,1,4.681,4.852,743.0,4.0,30.5,19,11,18,0,114.02,0,93.77
2024-06-15 14:00:00+00:00,3190.0,539.0,3729.0,2024-06-15 17:00:00+03:00,14,6,5,1,4.626,4.732,655.0,3.56,30.6,16,6,15,0,97.22,0,95.3575
2024-06-15 15:00:00+00:00,1909.0,453.0,2362.0,2024-06-15 18:00:00+03:00,15,6,5,1,4.484999999999999,4.39,490.0,4.03,29.5,3,2,2,0,87.99,0,95.79500000000002
2024-06-15 16:00:00+00:00,691.0,356.0,1047.0,2024-06-15 19:00:00+03:00,16,6,5,1,4.199999999999999,3.988,325.0,2.92,28.2,1,0,0,0,111.95,0,96.56958333333334
2024-06-15 17:00:00+00:00,99.0,313.0,412.0,2024-06-15 20:00:00+03:00,17,6,5,1,4.255,4.302,155.0,1.98,27.2,0,0,0,0,148.44,0,97.19958333333334
2024-06-15 18:00:00+00:00,1.0,236.0,237.0,2024-06-15 21:00:00+03:00,18,6,5,1,4.385,4.598000000000001,24.0,1.42,26.4,0,0,0,0,153.44,0,97.72708333333334
2024-06-15 19:00:00+00:00,0.0,211.0,211.0,2024-06-15 22:00:00+03:00,19,6,5,1,4.352500000000001,4.744,0.0,0.6,25.8,0,0,0,0,150.0,0,99.32291666666667
2024-06-15 20:00:00+00:00,0.0,193.0,193.0,2024-06-15 23:00:00+03:00,20,6,5,1,4.525,4.75,0.0,0.81,25.2,0,0,0,0,153.44,0,101.94166666666666
2024-06-15 21:00:00+00:00,0.0,174.0,174.0,2024-06-16 00:00:00+03:00,21,6,5,1,4.698499999999999,4.954,0.0,1.36,24.5,0,0,0,0,93.21,0,102.22083333333335
2024-06-15 22:00:00+00:00,0.0,151.0,151.0,2024-06-16 01:00:00+03:00,22,6,5,1,4.6225000000000005,4.992,0.0,1.58,24.1,0,0,0,0,114.08,0,103.03208333333333
2024-06-15 23:00:00+00:00,0.0,138.0,138.0,2024-06-16 02:00:00+03:00,23,6,5,1,4.672,5.048,0.0,1.75,23.6,0,0,0,0,121.43,0,104.25
2024-06-16 00:00:00+00:00,0.0,139.0,139.0,2024-06-16 03:00:00+03:00,0,6,6,1,4.6535,4.98,0.0,1.7,23.0,0,0,0,0,101.98,0,104.64041666666667
2024-06-16 01:00:00+00:00,0.0,142.0,142.0,2024-06-16 04:00:00+03:00,1,6,6,1,4.7015,4.96,0.0,1.58,23.5,0,0,0,0,96.92,0,104.8625
2024-06-16 02:00:00+00:00,0.0,177.0,177.0,2024-06-16 05:00:00+03:00,2,6,6,1,4.4350000000000005,4.78,0.0,1.6,22.8,0,0,0,0,92.99,0,104.94374999999998
2024-06-16 03:00:00+00:00,106.0,191.0,297.0,2024-06-16 06:00:00+03:00,3,6,6,1,4.500500000000001,4.914,0.0,1.93,22.1,0,0,0,0,90.41,0,105.21625
2024-06-16 04:00:00+00:00,704.0,167.0,871.0,2024-06-16 07:00:00+03:00,4,6,6,1,4.644,5.024000000000001,37.0,1.8,22.3,0,0,0,0,89.43,0,105.03583333333334
2024-06-16 05:00:00+00:00,1960.0,155.0,2115.0,2024-06-16 08:00:00+03:00,5,6,6,1,3.9715,4.448,184.0,0.57,25.0,0,0,0,0,83.0,0,104.66083333333334
2024-06-16 06:00:00+00:00,3246.0,189.0,3435.0,2024-06-16 09:00:00+03:00,6,6,6,1,3.5245000000000006,3.884,372.0,0.61,26.5,0,0,0,0,83.0,0,105.20208333333333
2024-06-16 07:00:00+00:00,4047.0,163.0,4210.0,2024-06-16 10:00:00+03:00,7,6,6,1,3.4300000000000006,3.72,560.0,1.34,28.0,4,0,0,4,82.99,0,105.34125
2024-06-16 08:00:00+00:00,4541.0,126.0,4667.0,2024-06-16 11:00:00+03:00,8,6,6,1,3.3380000000000005,3.588,726.0,2.86,29.3,24,0,0,24,29.26,0,104.06041666666665
2024-06-16 09:00:00+00:00,4588.0,134.0,4722.0,2024-06-16 12:00:00+03:00,9,6,6,1,3.194,3.0860000000000003,855.0,4.28,30.2,66,0,0,66,10.0,0,101.97708333333333
2024-06-16 10:00:00+00:00,4587.0,157.0,4744.0,2024-06-16 13:00:00+03:00,10,6,6,1,3.7095,3.816,933.0,4.86,31.1,29,0,0,29,9.3,0,97.61
2024-06-16 11:00:00+00:00,4412.0,199.0,4611.0,2024-06-16 14:00:00+03:00,11,6,6,1,4.4275,4.5920000000000005,957.0,4.74,31.6,26,1,0,25,4.89,0,93.06208333333332
2024-06-16 12:00:00+00:00,3994.0,243.0,4237.0,2024-06-16 15:00:00+03:00,12,6,6,1,4.7105,4.8020000000000005,914.0,4.3,31.6,94,1,2,94,14.57,0,88.915
2024-06-16 13:00:00+00:00,3703.0,250.0,3953.0,2024-06-16 16:00:00+03:00,13,6,6,1,4.6080000000000005,4.720000000000001,751.0,3.45,31.3,47,1,16,37,114.02,0,88.915
2024-06-16 14:00:00+00:00,2970.0,364.0,3334.0,2024-06-16 17:00:00+03:00,14,6,6,1,4.4505,4.53,615.0,3.64,30.8,66,1,13,61,92.0,0,88.69749999999999
2024-06-16 15:00:00+00:00,1802.0,320.0,2122.0,2024-06-16 18:00:00+03:00,15,6,6,1,3.7975,3.778,454.0,3.3,30.4,42,0,6,39,76.88,0,88.23458333333333
2024-06-16 16:00:00+00:00,678.0,285.0,963.0,2024-06-16 19:00:00+03:00,16,6,6,1,3.7705,3.5740000000000003,314.0,3.24,29.3,15,0,5,11,93.32,0,87.45833333333333
2024-06-16 17:00:00+00:00,120.0,289.0,409.0,2024-06-16 20:00:00+03:00,17,6,6,1,3.439,3.148,148.0,3.11,27.2,44,0,0,44,156.41,0,87.79041666666666
2024-06-16 18:00:00+00:00,0.0,319.0,319.0,2024-06-16 21:00:00+03:00,18,6,6,1,3.51,3.506,24.0,1.34,26.4,0,0,0,0,174.46,0,88.66624999999999
2024-06-16 19:00:00+00:00,0.0,343.0,343.0,2024-06-16 22:00:00+03:00,19,6,6,1,3.6405,3.878,0.0,0.71,26.2,0,0,0,0,180.46,0,89.93541666666665
2024-06-16 20:00:00+00:00,0.0,336.0,336.0,2024-06-16 23:00:00+03:00,20,6,6,1,3.4565,3.722,0.0,0.45,26.0,2,0,0,2,149.8,0,89.78375
2024-06-16 21:00:00+00:00,0.0,342.0,342.0,2024-06-17 00:00:00+03:00,21,6,6,1,3.276,3.6,0.0,0.76,25.7,7,0,0,7,99.47,0,90.04458333333332
2024-06-16 22:00:00+00:00,0.0,322.0,322.0,2024-06-17 01:00:00+03:00,22,6,6,1,3.1165000000000003,3.494,0.0,1.5,25.3,50,0,0,50,87.92,0,88.95458333333333
2024-06-16 23:00:00+00:00,0.0,317.0,317.0,2024-06-17 02:00:00+03:00,23,6,6,1,3.198500000000001,3.498,0.0,1.36,24.6,100,0,0,100,84.98,0,87.43583333333333
2024-06-17 00:00:00+00:00,0.0,269.0,269.0,2024-06-17 03:00:00+03:00,0,6,0,0,3.256,3.514,0.0,1.04,24.8,99,0,0,99,81.25,0,86.57208333333334
2024-06-17 01:00:00+00:00,0.0,241.0,241.0,2024-06-17 04:00:00+03:00,1,6,0,0,3.633,3.92,0.0,1.03,25.3,51,0,0,51,83.99,0,86.03333333333335
2024-06-17 02:00:00+00:00,0.0,218.0,218.0,2024-06-17 05:00:00+03:00,2,6,0,0,3.9185,4.154000000000001,0.0,1.39,24.2,98,0,0,98,78.9,0,85.44625
2024-06-17 03:00:00+00:00,116.0,220.0,336.0,2024-06-17 06:00:00+03:00,3,6,0,0,4.241499999999999,4.538,0.0,1.7,23.5,98,0,0,98,91.09,0,85.47458333333333
2024-06-17 04:00:00+00:00,722.0,210.0,932.0,2024-06-17 07:00:00+03:00,4,6,0,0,4.2165,4.58,34.0,1.56,24.3,82,0,0,82,114.79,0,86.53125
2024-06-17 05:00:00+00:00,1854.0,141.0,1995.0,2024-06-17 08:00:00+03:00,5,6,0,0,3.3375,3.752,179.0,0.73,26.8,94,0,0,94,127.6,0,88.38958333333333
2024-06-17 06:00:00+00:00,2996.0,105.0,3101.0,2024-06-17 09:00:00+03:00,6,6,0,0,2.4265,2.76,361.0,0.41,28.5,12,0,0,12,102.9,0,89.21875
2024-06-17 07:00:00+00:00,3721.0,118.0,3839.0,2024-06-17 10:00:00+03:00,7,6,0,0,2.381,2.566,553.0,1.22,30.0,0,0,0,0,82.86,0,89.21333333333332
2024-06-17 08:00:00+00:00,4101.0,133.0,4234.0,2024-06-17 11:00:00+03:00,8,6,0,0,2.3015,2.302,720.0,1.92,31.2,0,0,0,0,74.61,0,91.10291666666667
2024-06-17 09:00:00+00:00,4192.0,169.0,4361.0,2024-06-17 12:00:00+03:00,9,6,0,0,2.1135,1.95,847.0,2.61,32.3,0,0,0,0,72.99,0,93.7275
