datetime_utc,actual_solar_MW,forecast_solar_MW,actual_wind_MW,forecast_wind_MW,actual_total_MW,forecast_total_MW
2025-10-04 08:00:00+00:00,4395.0,3848.6505618079723,523.0,786.751876489011,4918.0,4635.402438296984
2025-10-04 09:00:00+00:00,4465.0,3807.353449131501,517.0,779.4033249942133,4982.0,4586.756774125714
2025-10-04 10:00:00+00:00,4492.0,3890.9403546373146,575.0,792.9535998716595,5067.0,4683.893954508974
2025-10-04 11:00:00+00:00,4296.0,3491.5359316928098,634.0,812.424599548146,4930.0,4303.960531240956
2025-10-04 12:00:00+00:00,3654.0,3369.802215583022,761.0,811.2243112734234,4415.0,4181.026526856445
2025-10-04 13:00:00+00:00,2768.0,2598.916918376575,819.0,756.5529691836227,3587.0,3355.4698875601975
2025-10-04 14:00:00+00:00,1577.0,1407.4345272578275,994.0,1029.7811476141185,2571.0,2437.2156748719462
2025-10-04 15:00:00+00:00,378.0,350.66768585421255,1056.0,862.6334573166405,1434.0,1213.301143170853
2025-10-04 16:00:00+00:00,0.0,1.9786724737180788,1154.0,864.196548368044,1154.0,866.1752208417621
2025-10-04 17:00:00+00:00,0.0,0.013639069242399902,1222.0,754.4521222673145,1222.0,754.4657613365569
2025-10-04 18:00:00+00:00,0.0,0.008547373167219227,1296.0,635.9579082654607,1296.0,635.9664556386278
2025-10-04 19:00:00+00:00,0.0,0.006179718648168622,1377.0,552.2703150941999,1377.0,552.276494812848
2025-10-04 20:00:00+00:00,0.0,0.004861612532426667,1405.0,555.1510249397029,1405.0,555.1558865522353
2025-10-04 21:00:00+00:00,0.0,0.004861612532426667,1512.0,539.8482872530949,1512.0,539.8531488656273
2025-10-04 22:00:00+00:00,0.0,0.004861612532426667,1536.0,566.9341485961544,1536.0,566.9390102086868
2025-10-04 23:00:00+00:00,0.0,0.004861612532426667,1548.0,586.5698663728915,1548.0,586.5747279854239
2025-10-05 00:00:00+00:00,0.0,0.005381836966534303,1623.0,484.7358350551565,1623.0,484.741216892123
2025-10-05 01:00:00+00:00,0.0,0.004861612532426667,1621.0,487.130363722041,1621.0,487.1352253345734
2025-10-05 02:00:00+00:00,0.0,0.005012960363838852,1630.0,434.794627194364,1630.0,434.79964015472785
2025-10-05 03:00:00+00:00,0.0,0.03937862058894323,1548.0,389.365956941743,1548.0,389.4053355623319
2025-10-05 04:00:00+00:00,66.0,48.49284523876027,1435.0,276.9955709380589,1501.0,325.48841617681916
2025-10-05 05:00:00+00:00,1331.0,875.8377041537547,1209.0,300.7953087805528,2540.0,1176.6330129343073
2025-10-05 06:00:00+00:00,3141.0,2457.4889928501434,893.0,158.65863775818525,4034.0,2616.1476306083287
2025-10-05 07:00:00+00:00,3649.0,3539.3224977293744,604.0,107.81600062633174,4253.0,3647.1384983557064
2025-10-05 08:00:00+00:00,3876.0,3804.0818498273766,513.0,260.3027510559442,4389.0,4064.3846008833207
2025-10-05 09:00:00+00:00,3958.0,4039.79891121849,470.0,375.2130251827001,4428.0,4415.01193640119
2025-10-05 10:00:00+00:00,3909.0,4000.3649513626815,500.0,527.875825645078,4409.0,4528.24077700776
2025-10-05 11:00:00+00:00,3589.0,3608.989805181978,524.0,692.3240015597084,4113.0,4301.313806741687
2025-10-05 12:00:00+00:00,3178.0,3239.091558051932,630.0,942.0527335267273,3808.0,4181.144291578659
2025-10-05 13:00:00+00:00,2666.0,2434.4534391673665,1058.0,900.1859904227883,3724.0,3334.6394295901546
2025-10-05 14:00:00+00:00,1970.0,1404.8864517915486,1587.0,1103.3252954805785,3557.0,2508.211747272127
2025-10-05 15:00:00+00:00,460.0,333.3868251032743,1757.0,1232.8411432011806,2217.0,1566.2279683044549
2025-10-05 16:00:00+00:00,0.0,3.8045069378761838,1584.0,1251.478693702114,1584.0,1255.2832006399901
2025-10-05 17:00:00+00:00,0.0,0.013639069242399902,1544.0,1103.9887287316071,1544.0,1104.0023678008495
2025-10-05 18:00:00+00:00,0.0,0.008547373167219227,1589.0,1108.4963779623058,1589.0,1108.504925335473
2025-10-05 19:00:00+00:00,0.0,0.006179718648168622,1687.0,1030.882756372403,1687.0,1030.8889360910512
2025-10-05 20:00:00+00:00,0.0,0.004861612532426667,1777.0,973.053080671013,1777.0,973.0579422835455
2025-10-05 21:00:00+00:00,0.0,0.004861612532426667,1737.0,1146.255859003408,1737.0,1146.2607206159405
2025-10-05 22:00:00+00:00,0.0,0.004861612532426667,1775.0,1287.0471206305835,1775.0,1287.051982243116
2025-10-05 23:00:00+00:00,0.0,0.004861612532426667,1790.0,1375.583852171113,1790.0,1375.5887137836455
2025-10-06 00:00:00+00:00,0.0,0.004861612532426667,1802.0,1413.587034714743,1802.0,1413.5918963272754
2025-10-06 01:00:00+00:00,0.0,0.004861612532426667,1736.0,1448.8410977436404,1736.0,1448.845959356173
